Date,Full_Capacity_mcft_CHEMBARAMBAKKAM,Full_Capacity_mcft_CHOLAVARAM,Full_Capacity_mcft_KANNANKOTTAI_THERVOY_KANDIGAI,Full_Capacity_mcft_POONDI,Full_Capacity_mcft_PUZHAL,Full_Capacity_mcft_VEERANAM,Inflow_cusecs_CHEMBARAMBAKKAM,Inflow_cusecs_CHOLAVARAM,Inflow_cusecs_KANNANKOTTAI_THERVOY_KANDIGAI,Inflow_cusecs_POONDI,Inflow_cusecs_PUZHAL,Inflow_cusecs_VEERANAM,Level_ft_CHEMBARAMBAKKAM,Level_ft_CHOLAVARAM,Level_ft_KANNANKOTTAI_THERVOY_KANDIGAI,Level_ft_POONDI,Level_ft_PUZHAL,Level_ft_VEERANAM,Outflow_cusecs_CHEMBARAMBAKKAM,Outflow_cusecs_CHOLAVARAM,Outflow_cusecs_KANNANKOTTAI_THERVOY_KANDIGAI,Outflow_cusecs_POONDI,Outflow_cusecs_PUZHAL,Outflow_cusecs_VEERANAM,Rainfall_mm_CHEMBARAMBAKKAM,Rainfall_mm_CHOLAVARAM,Rainfall_mm_KANNANKOTTAI_THERVOY_KANDIGAI,Rainfall_mm_POONDI,Rainfall_mm_PUZHAL,Rainfall_mm_VEERANAM,Storage_mcft_CHEMBARAMBAKKAM,Storage_mcft_CHOLAVARAM,Storage_mcft_KANNANKOTTAI_THERVOY_KANDIGAI,Storage_mcft_POONDI,Storage_mcft_PUZHAL,Storage_mcft_VEERANAM,Storage_Level_pct_CHEMBARAMBAKKAM,Storage_Level_pct_CHOLAVARAM,Storage_Level_pct_KANNANKOTTAI_THERVOY_KANDIGAI,Storage_Level_pct_POONDI,Storage_Level_pct_PUZHAL,Storage_Level_pct_VEERANAM,Storage_as_on_same_day_last_year_mcft_CHEMBARAMBAKKAM,Storage_as_on_same_day_last_year_mcft_CHOLAVARAM,Storage_as_on_same_day_last_year_mcft_KANNANKOTTAI_THERVOY_KANDIGAI,Storage_as_on_same_day_last_year_mcft_POONDI,Storage_as_on_same_day_last_year_mcft_PUZHAL,Storage_as_on_same_day_last_year_mcft_VEERANAM,Full_Capacity_mcft_TOTAL,Level_ft_TOTAL,Storage_mcft_TOTAL,Storage_Level_pct_TOTAL,Inflow_cusecs_TOTAL,Outflow_cusecs_TOTAL,Rainfall_mm_TOTAL,Storage_as_on_same_day_last_year_mcft_TOTAL
2019-08-25,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,,,,61.4,46.64,,117.75,29.0,,,,,2.0,,,5.0,0.0,0.0,0.0,0.0,0.0,,,,16.0,,,,,,0.5,,,476.0,1.0,,13.0,769.0,,13222.0,,16.0,0.12,0.0,2.0,5.0,1259.0
2019-08-26,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,,,,61.4,46.64,,117.75,29.0,,,,,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,16.0,,,,,,0.5,,,472.0,1.0,,13.0,761.0,,13222.0,,16.0,0.12,0.0,2.0,0.0,1247.0
2019-08-27,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,,,,61.4,46.64,,117.75,29.0,,,,,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,16.0,,,,,,0.5,,,467.0,1.0,,13.0,753.0,,13222.0,,16.0,0.12,0.0,2.0,0.0,1234.0
2019-08-28,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,,,,61.4,46.64,,117.75,29.0,,,,,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,16.0,,,,,,0.5,,,463.0,1.0,,13.0,745.0,,13222.0,,16.0,0.12,0.0,2.0,0.0,1222.0
2019-08-29,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,,,,61.4,46.64,,117.75,29.0,,,,,2.0,,,29.0,31.0,0.0,9.0,0.0,15.0,,,,16.0,,,,,,0.5,,,458.0,1.0,,13.0,737.0,,13222.0,,16.0,0.12,0.0,2.0,84.0,1209.0
2019-08-30,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,,,,61.4,46.64,,117.75,29.0,,,,,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,16.0,,,,,,0.5,,,454.0,1.0,,13.0,729.0,,13222.0,,16.0,0.12,0.0,2.0,0.0,1197.0
2019-08-31,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,,,,61.4,46.64,,117.75,29.0,,,,,2.0,,,5.0,28.0,0.0,0.0,13.0,0.0,,,,16.0,,,,,,0.5,,,450.0,1.0,,13.0,721.0,,13222.0,,16.0,0.12,0.0,2.0,46.0,1185.0
2019-09-01,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,,,,61.4,46.64,,117.75,29.0,,,,,2.0,,,0.0,7.0,0.0,2.0,5.0,4.0,,,,16.0,,,,,,0.5,,,445.0,1.0,,13.0,713.0,,13222.0,,16.0,0.12,0.0,2.0,18.0,1172.0
2019-09-02,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,,,,61.4,46.64,,117.75,29.0,,,,,2.0,,,0.0,2.0,0.0,0.0,1.0,0.0,,,,16.0,,,,,,0.5,,,441.0,1.0,,13.0,705.0,,13222.0,,16.0,0.12,0.0,2.0,3.0,1160.0
2019-09-03,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,,,,61.4,46.64,,117.75,29.0,,,,,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,16.0,,,,,,0.5,,,437.0,1.0,,13.0,697.0,,13222.0,,16.0,0.12,0.0,2.0,0.0,1148.0
2019-09-04,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,,,,61.4,46.64,,117.75,29.0,,,,,2.0,,,4.0,13.0,0.0,10.0,7.0,0.0,,,,16.0,,,,,,0.5,,,432.0,1.0,,13.0,689.0,,13222.0,,16.0,0.12,0.0,2.0,34.0,1135.0
2019-09-05,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,,,,61.4,46.64,,117.75,29.0,,,,,2.0,,,5.0,11.0,0.0,17.0,21.0,14.0,,,,16.0,,,,,,0.5,,,428.0,1.0,,13.0,681.0,,13222.0,,16.0,0.12,0.0,2.0,68.0,1123.0
2019-09-06,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,,,,61.4,46.64,,117.75,29.0,,,,,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,16.0,,,,,,0.5,,,423.0,1.0,,13.0,673.0,,13222.0,,16.0,0.12,0.0,2.0,0.0,1110.0
2019-09-07,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,,,,61.4,46.64,,117.75,29.0,,,,,2.0,,,0.0,0.0,0.0,3.0,0.0,8.0,,,,16.0,,,,,,0.5,,,418.0,1.0,,13.0,665.0,,13222.0,,16.0,0.12,0.0,2.0,11.0,1097.0
2019-09-08,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,,,,61.4,46.64,,117.75,29.0,,,,,2.0,,,0.0,0.0,0.0,2.0,0.0,17.0,,,,16.0,,,,,,0.5,,,412.0,1.0,,13.0,657.0,,13222.0,,16.0,0.12,0.0,2.0,19.0,1083.0
2019-09-09,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,,,,61.4,46.64,,117.75,29.0,,,,,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,16.0,,,,,,0.5,,,408.0,1.0,,13.0,649.0,,13222.0,,16.0,0.12,0.0,2.0,0.0,1071.0
2019-09-10,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,,,,61.4,46.64,,117.75,29.0,,,,,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,15.0,,,,,,0.46,,,403.0,1.0,,13.0,641.0,,13222.0,,15.0,0.11,0.0,2.0,0.0,1058.0
2019-09-11,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,,,,61.4,46.64,,117.75,29.0,,,,,2.0,,,0.0,16.0,0.0,4.0,23.0,3.0,,,,15.0,,,,,,0.46,,,398.0,1.0,,13.0,633.0,,13222.0,,15.0,0.11,0.0,2.0,46.0,1045.0
2019-09-12,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,,,,61.4,46.64,,117.75,29.0,,,,,2.0,,,24.0,28.0,0.0,73.0,10.0,6.0,,,,15.0,,,,,,0.46,,,394.0,1.0,,13.0,625.0,,13222.0,,15.0,0.11,0.0,2.0,141.0,1033.0
2019-09-13,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,,,,61.4,46.64,,117.75,29.0,,,,,2.0,,,11.0,0.0,0.0,13.0,0.0,5.0,,,,15.0,,,,,,0.46,,,390.0,1.0,,13.0,617.0,,13222.0,,15.0,0.11,0.0,2.0,29.0,1021.0
2019-09-14,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,,,,61.4,46.64,,117.75,29.0,,,,,,,,0.0,4.0,0.0,0.0,1.0,0.0,,,,15.0,,,,,,0.46,,,385.0,1.0,,13.0,609.0,,13222.0,,15.0,0.11,0.0,0.0,5.0,1008.0
2019-09-15,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,,,,61.4,46.64,,117.75,29.0,,,,,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,15.0,,,,,,0.46,,,381.0,1.0,,13.0,601.0,,13222.0,,15.0,0.11,0.0,2.0,0.0,996.0
2019-09-16,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,,,,61.4,46.64,,117.75,29.0,,,,,2.0,,,0.0,4.0,0.0,2.0,16.0,16.0,,,,15.0,,,,,,0.46,,,374.0,1.0,,13.0,593.0,,13222.0,,15.0,0.11,0.0,2.0,38.0,981.0
2019-09-17,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,,,,61.4,46.64,,117.75,29.0,,,,,2.0,,,2.0,5.0,0.0,0.0,6.0,7.0,,,,15.0,,,,,,0.46,,,380.0,1.0,,13.0,585.0,,13222.0,,15.0,0.11,0.0,2.0,20.0,979.0
2019-09-18,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,,,,61.4,46.64,,117.75,29.0,,,,,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,15.0,,,,,,0.46,,,386.0,1.0,,13.0,577.0,,13222.0,,15.0,0.11,0.0,2.0,0.0,977.0
2019-09-19,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,,,,61.4,46.64,,117.75,29.0,,,,,2.0,,,29.0,135.0,0.0,206.0,96.0,74.0,,,,15.0,,,,,,0.46,,,394.0,7.0,,13.0,573.0,,13222.0,,15.0,0.11,0.0,2.0,540.0,987.0
2019-09-20,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,93.0,347.0,,2242.0,315.0,,61.9,45.26,,124.5,23.73,,,,,8.0,3.0,,7.0,39.0,0.0,9.0,27.0,12.0,8.0,30.0,,208.0,27.0,,0.22,2.78,,6.44,0.82,,389.0,8.0,,13.0,565.0,,13222.0,,273.0,2.06,2997.0,11.0,94.0,975.0
2019-09-21,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,150.0,,830.0,119.0,,61.9,45.96,,125.3,24.09,,,,,4.0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,8.0,43.0,,278.0,37.0,,0.22,3.98,,8.6,1.12,,385.0,8.0,,13.0,557.0,,13222.0,,366.0,2.77,1099.0,7.0,0.0,963.0
2019-09-22,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,58.0,,344.0,49.0,,61.9,46.2,,125.6,24.23,,,,,8.0,3.0,,22.0,0.0,0.0,0.0,0.0,0.0,8.0,48.0,,307.0,41.0,,0.22,4.44,,9.5,1.24,,380.0,8.0,,13.0,549.0,,13222.0,,404.0,3.06,451.0,11.0,22.0,950.0
2019-09-23,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,20.0,35.0,,182.0,26.0,,62.01,46.35,,125.75,24.3,,,,,8.0,3.0,,3.0,18.0,0.0,10.0,0.0,3.0,10.0,51.0,,322.0,43.0,,0.27,4.72,,9.97,1.3,,376.0,8.0,,13.0,541.0,,13222.0,,426.0,3.22,263.0,11.0,34.0,938.0
2019-09-24,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,12.0,,66.0,15.0,,62.01,46.4,,125.8,24.33,,,,,8.0,3.0,,3.0,4.0,0.0,0.0,13.0,0.0,10.0,52.0,,327.0,44.0,,0.27,4.81,,10.12,1.33,,371.0,8.0,,13.0,533.0,,13222.0,,433.0,3.27,93.0,11.0,20.0,925.0
2019-09-25,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,425.0,,,62.01,46.4,,126.15,24.33,,,,,8.0,3.0,,0.0,0.0,0.0,22.0,0.0,8.0,10.0,52.0,,366.0,44.0,,0.27,4.81,,11.33,1.33,,366.0,8.0,,13.0,525.0,,13222.0,,472.0,3.57,425.0,11.0,30.0,912.0
2019-09-26,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,784.0,,,62.01,46.4,,126.8,24.33,,,,,8.0,3.0,,31.0,33.0,0.0,34.0,21.0,19.0,10.0,52.0,,433.0,44.0,,0.27,4.81,,13.4,1.33,,362.0,8.0,,13.0,517.0,,13222.0,,539.0,4.08,784.0,11.0,138.0,900.0
2019-09-27,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,23.0,12.0,,529.0,49.0,,62.13,46.45,,127.15,24.45,,,,,8.0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,53.0,,478.0,48.0,,0.33,4.9,,14.79,1.45,,357.0,8.0,,13.0,510.0,,13222.0,,591.0,4.47,613.0,11.0,0.0,888.0
2019-09-28,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,159.0,26.0,,62.13,46.45,,127.3,24.52,,,,,8.0,3.0,,0.0,0.0,0.0,3.0,0.0,7.0,12.0,53.0,,491.0,50.0,,0.33,4.9,,15.2,1.52,,353.0,8.0,,13.0,502.0,,13222.0,,606.0,4.58,185.0,11.0,10.0,876.0
2019-09-29,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,139.0,,630.74,62.13,46.45,,127.4,24.52,,,,,8.0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,53.0,,503.0,50.0,,0.33,4.9,,15.57,1.52,,348.0,8.0,,19.0,494.0,,13222.0,,618.0,4.67,769.74,11.0,0.0,869.0
2019-09-30,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,12.0,,587.0,,,62.13,46.5,,127.8,24.52,,,,,8.0,3.0,,0.0,6.0,0.0,0.0,0.0,0.0,12.0,54.0,,553.0,50.0,,0.33,5.0,,17.12,1.52,,343.0,8.0,,48.0,486.0,,13222.0,,669.0,5.06,599.0,11.0,6.0,885.0
2019-10-01,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,522.0,,812.81,62.13,46.5,,128.15,24.52,,,,,8.0,3.0,,5.0,0.0,0.0,0.0,0.0,0.0,12.0,54.0,,597.0,50.0,,0.33,5.0,,18.48,1.52,,338.0,8.0,,93.0,478.0,,13222.0,,713.0,5.39,1334.81,11.0,5.0,917.0
2019-10-02,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,760.0,,834.58,62.13,46.5,,128.55,24.52,,,,,13.0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,54.0,,649.0,50.0,,0.33,5.0,,20.09,1.52,,333.0,8.0,,146.0,470.0,,13222.0,,765.0,5.79,1594.58,16.0,0.0,957.0
2019-10-03,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,713.0,,802.0,62.13,46.5,,128.9,24.52,,,,,13.0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,54.0,,695.0,50.0,,0.33,5.0,,21.51,1.52,,328.0,8.0,,198.0,462.0,,13222.0,,811.0,6.13,1515.0,16.0,0.0,996.0
2019-10-04,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,617.0,,722.46,62.13,46.5,,129.25,24.52,,,,,13.0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,54.0,,742.0,50.0,,0.33,5.0,,22.97,1.52,,323.0,8.0,,249.0,454.0,,13222.0,,858.0,6.49,1339.46,16.0,0.0,1034.0
2019-10-05,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,582.0,,676.08,62.13,46.5,,129.55,24.52,,,,,13.0,3.0,,0.0,0.0,0.0,0.0,0.0,3.0,12.0,54.0,,783.0,50.0,,0.33,5.0,,24.23,1.52,,328.0,11.0,,317.0,449.0,,13222.0,,899.0,6.8,1258.08,16.0,3.0,1105.0
2019-10-06,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,596.0,,706.88,62.13,46.5,,129.85,24.49,,,,,13.0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,54.0,,824.0,49.0,,0.33,5.0,,25.5,1.48,,334.0,14.0,,375.0,445.0,,13222.0,,939.0,7.1,1302.88,16.0,0.0,1168.0
2019-10-07,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,592.0,,712.06,62.07,46.5,,130.1,24.49,,,,,33.0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,11.0,54.0,,860.0,49.0,,0.3,5.0,,26.62,1.48,,330.0,16.0,,405.0,441.0,,13222.0,,974.0,7.37,1304.06,36.0,0.0,1192.0
2019-10-08,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,582.0,,706.88,62.07,46.5,,130.36,24.49,,,,,40.0,3.0,,0.0,0.0,0.0,0.0,0.0,2.0,11.0,54.0,,896.0,49.0,,0.3,5.0,,27.73,1.48,,327.0,17.0,,435.0,440.0,,13222.0,,1010.0,7.64,1288.88,43.0,2.0,1219.0
2019-10-09,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,586.0,,717.25,62.07,46.5,,130.55,24.49,,,,,40.0,3.0,,1.0,0.0,0.0,0.0,0.0,0.0,11.0,54.0,,938.0,49.0,,0.3,5.0,,29.03,1.48,,323.0,17.0,,467.0,446.0,,13222.0,,1052.0,7.96,1303.25,43.0,1.0,1253.0
2019-10-10,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,582.0,,706.88,62.07,46.5,,130.85,24.49,,,,,40.0,3.0,,0.0,0.0,0.0,0.0,5.0,0.0,11.0,54.0,,967.0,49.0,,0.3,5.0,,29.93,1.48,,320.0,17.0,,499.0,455.0,,13222.0,,1081.0,8.18,1288.88,43.0,5.0,1291.0
2019-10-11,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,35.0,,542.0,43.0,655.8,62.07,46.64,,131.15,24.58,,,,,40.0,8.0,,0.0,9.0,0.0,0.0,27.0,2.0,11.0,57.0,,1011.0,52.0,,0.3,5.27,,31.29,1.58,,316.0,17.0,,530.0,467.0,,13222.0,,1131.0,8.55,1275.8,48.0,38.0,1330.0
2019-10-12,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,492.0,110.0,610.92,62.07,46.64,,131.25,24.68,,,,,288.0,8.0,,0.0,0.0,0.0,0.0,0.0,0.0,11.0,57.0,,1026.0,55.0,,0.3,5.27,,31.75,1.67,,313.0,17.0,,561.0,479.0,,13222.0,,1149.0,8.69,1212.92,296.0,0.0,1370.0
2019-10-13,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,504.0,205.0,615.86,62.07,46.64,,131.35,25.02,,,,,350.0,11.0,,0.0,0.0,0.0,0.0,0.0,0.0,11.0,57.0,,1041.0,66.0,,0.3,5.27,,32.22,2.0,,307.0,17.0,,582.0,491.0,,13222.0,,1175.0,8.89,1324.86,361.0,0.0,1397.0
2019-10-14,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,396.0,310.0,424.86,62.07,46.64,,131.3,25.62,,,,,487.0,11.0,,0.0,0.0,0.0,0.0,0.0,0.0,11.0,57.0,,1033.0,90.0,,0.3,5.27,,31.97,2.73,,303.0,17.0,,607.0,503.0,,13222.0,,1191.0,9.01,1130.86,498.0,0.0,1430.0
2019-10-15,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,526.0,345.0,591.32,62.07,46.64,,131.35,26.2,,,,,487.0,11.0,,39.0,34.0,0.0,12.0,17.0,15.0,11.0,57.0,,1041.0,116.0,,0.3,5.27,,32.22,3.52,,299.0,17.0,,637.0,515.0,,13222.0,,1225.0,9.26,1462.32,498.0,117.0,1468.0
2019-10-16,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,46.0,46.0,,1233.0,497.0,706.88,62.3,46.83,,131.8,27.0,,,,,423.0,11.0,,29.0,87.0,0.0,71.0,56.0,56.0,15.0,61.0,,1111.0,158.0,,0.41,5.64,,34.39,4.79,,295.0,17.0,,667.0,527.0,,13222.0,,1345.0,10.17,2528.88,434.0,299.0,1506.0
2019-10-17,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,58.0,46.0,,710.0,370.0,706.88,62.61,47.01,,132.0,27.56,,,,,340.0,11.0,,29.0,27.0,0.0,8.0,17.0,12.0,20.0,65.0,,1143.0,189.0,,0.55,6.01,,35.38,5.73,,290.0,17.0,,689.0,540.0,,13222.0,,1417.0,10.72,1890.88,351.0,93.0,1536.0
2019-10-18,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,20.0,104.0,,834.0,705.0,722.46,62.73,47.4,,132.2,28.58,,,,,440.0,11.0,,16.0,16.0,0.0,12.0,44.0,11.0,22.0,74.0,,1177.0,249.0,,0.6,6.85,,36.43,7.55,,286.0,17.0,,706.0,556.0,,13222.0,,1522.0,11.51,2385.46,451.0,99.0,1565.0
2019-10-19,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,46.0,,637.0,705.0,706.88,62.73,47.58,,132.3,29.53,,,,,440.0,11.0,,0.0,7.0,0.0,0.0,7.0,5.0,22.0,78.0,,1194.0,309.0,,0.6,7.22,,36.95,9.36,,282.0,17.0,,720.0,575.0,,13222.0,,1603.0,12.12,2094.88,451.0,19.0,1594.0
2019-10-20,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,46.0,,741.0,461.0,691.42,62.73,47.74,,132.45,30.11,,,,,440.0,11.0,,5.0,14.0,0.0,23.0,6.0,13.0,22.0,82.0,,1220.0,348.0,,0.6,7.59,,37.76,10.55,,278.0,17.0,,732.0,594.0,,13222.0,,1672.0,12.65,1939.42,451.0,61.0,1621.0
2019-10-21,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,46.0,185.0,,637.0,601.0,701.72,62.97,48.39,,132.75,30.83,,,,,440.0,11.0,,33.0,30.0,0.0,6.0,28.0,7.0,26.0,98.0,,1237.0,399.0,,0.71,9.07,,38.29,12.09,,274.0,17.0,,742.0,613.0,,13222.0,,1760.0,13.31,2170.72,451.0,104.0,1646.0
2019-10-22,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,23.0,69.0,,857.0,510.0,785.87,63.09,48.64,,132.75,31.39,,,,,440.0,11.0,,19.0,35.0,0.0,11.0,22.0,5.0,28.0,104.0,,1273.0,442.0,,0.77,9.62,,39.4,13.39,,270.0,17.0,,753.0,632.0,,13222.0,,1847.0,13.97,2244.87,451.0,92.0,1672.0
2019-10-23,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,35.0,,868.0,497.0,775.18,63.09,48.75,,132.95,31.92,,,,,440.0,11.0,,1.0,8.0,0.0,5.0,5.0,6.0,28.0,107.0,,1310.0,484.0,,0.77,9.9,,40.54,14.67,,266.0,17.0,,766.0,651.0,,13222.0,,1929.0,14.59,2175.18,451.0,25.0,1700.0
2019-10-24,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,13.0,24.0,,1116.0,473.0,785.87,63.15,48.82,,133.25,32.4,,,,,456.0,11.0,,9.0,9.0,0.0,69.0,4.0,26.0,29.0,109.0,,1367.0,524.0,,0.8,10.08,,42.31,15.88,,262.0,17.0,,779.0,670.0,,13222.0,,2029.0,15.35,2411.87,467.0,117.0,1728.0
2019-10-25,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,908.0,370.0,780.52,63.15,48.82,,133.45,32.71,,,,,456.0,11.0,,0.0,0.0,0.0,0.0,0.0,0.0,29.0,109.0,,1406.0,551.0,,0.8,10.08,,43.52,16.7,,258.0,17.0,,791.0,689.0,,13222.0,,2095.0,15.84,2058.52,467.0,0.0,1755.0
2019-10-26,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,69.0,24.0,,803.0,385.0,802.0,63.44,48.9,,133.6,33.02,,,,,456.0,11.0,,34.0,49.0,0.0,14.0,12.0,0.0,35.0,111.0,,1436.0,579.0,,0.96,10.27,,44.44,17.55,,254.0,17.0,,799.0,708.0,,13222.0,,2161.0,16.34,2083.0,467.0,109.0,1778.0
2019-10-27,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,824.0,360.0,775.18,63.44,48.9,,133.75,33.32,,,,,465.0,11.0,,0.0,0.0,0.0,0.0,0.0,0.0,35.0,111.0,,1467.0,607.0,,0.96,10.27,,45.4,18.39,,249.0,17.0,,805.0,727.0,,13222.0,,2220.0,16.79,1959.18,476.0,0.0,1798.0
2019-10-28,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,23.0,,697.0,360.0,727.67,63.44,48.97,,133.85,33.62,,,,,465.0,11.0,,16.0,24.0,0.0,0.0,4.0,7.0,35.0,113.0,,1487.0,635.0,,0.96,10.45,,46.02,19.24,,245.0,17.0,,807.0,746.0,,13222.0,,2270.0,17.17,1807.67,476.0,51.0,1815.0
2019-10-29,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,23.0,23.0,,615.0,451.0,665.91,63.48,49.04,,133.91,34.01,,,,,465.0,11.0,,19.0,40.0,0.0,6.0,37.0,2.0,37.0,115.0,,1500.0,673.0,,1.02,10.64,,46.43,20.39,,241.0,17.0,,782.0,760.0,,13222.0,,2325.0,17.58,1777.91,476.0,104.0,1800.0
2019-10-30,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,81.0,70.0,,1413.0,520.0,630.74,63.62,49.26,,134.3,34.37,,3.0,,,464.0,75.0,,70.0,66.0,0.0,64.0,33.0,49.0,44.0,121.0,,1582.0,708.0,,1.21,11.19,,48.96,21.45,,238.0,17.0,,750.0,774.0,,13222.0,,2455.0,18.57,2714.74,542.0,282.0,1779.0
2019-10-31,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,69.0,440.0,,1320.0,1059.0,576.76,63.74,50.54,,134.6,35.2,,3.0,,,556.0,75.0,,48.0,47.0,0.0,15.0,24.0,11.0,50.0,159.0,,1648.0,793.0,,1.37,14.71,,51.01,24.03,,235.0,17.0,,715.0,788.0,,13222.0,,2650.0,20.04,3464.76,634.0,145.0,1755.0
2019-11-01,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,292.0,410.0,,1170.0,596.0,567.12,64.2,51.6,,134.75,35.61,,3.0,,,776.0,75.0,,0.0,3.0,0.0,0.0,3.0,1.0,75.0,194.0,,1682.0,838.0,,2.06,17.95,,52.06,25.39,,232.0,20.0,,695.0,809.0,,13222.0,,2789.0,21.09,3035.12,854.0,7.0,1756.0
2019-11-02,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,257.0,160.0,,915.0,440.0,538.53,64.58,51.99,,134.8,35.84,,3.0,,,776.0,75.0,,0.0,0.0,0.0,0.0,0.0,0.0,97.0,208.0,,1694.0,863.0,,2.66,19.24,,52.43,26.15,,229.0,22.0,,682.0,828.0,,13222.0,,2862.0,21.65,2310.53,854.0,0.0,1761.0
